sim,color,time,ct,immigration.rate,inflowing.res.dens,N.types,max.res.val,max.growth.rate,max.met.maint,max.dispersal,starting.seed,Q,V,total.abundance,active.total.abundance,dormant.total.abundance,ind.production,resource.particles,resource.concentration,resource.richness,species.richness,simpson.e,avg.pop.size,pop.var,N.max,logmod.skew,whittakers.turnover,total.biomass,avg.per.capita.growth,avg.per.capita.maint,avg.per.capita.efficiency1,avg.per.capita.efficiency2,avg.per.capita.efficiency3,avg.per.capita.efficiency1e,avg.per.capita.efficiency2e,avg.per.capita.efficiency3e,avg.per.capita.dispersal,avg.per.capita.rpf,avg.per.capita.mf,avg.per.capita.size,active.species.richness,active.simpson.e,active.avg.pop.size,active.pop.var,active.N.max,active.logmod.skew,active.whittakers.turnover,active.total.biomass,active.avg.per.capita.growth,active.avg.per.capita.maint,active.avg.per.capita.efficiency1,active.avg.per.capita.efficiency2,active.avg.per.capita.efficiency3,active.avg.per.capita.efficiency1e,active.avg.per.capita.efficiency2e,active.avg.per.capita.efficiency3e,active.avg.per.capita.dispersal,active.avg.per.capita.rpf,active.avg.per.capita.mf,active.avg.per.capita.size,dormant.species.richness,dormant.simpson.e,dormant.avg.pop.size,dormant.pop.var,dormant.N.max,dormant.logmod.skew,dormant.whittakers.turnover,dormant.total.biomass,dormant.avg.per.capita.growth,dormant.avg.per.capita.maint,dormant.avg.per.capita.efficiency1,dormant.avg.per.capita.efficiency2,dormant.avg.per.capita.efficiency3,dormant.avg.per.capita.efficiency1e,dormant.avg.per.capita.efficiency2e,dormant.avg.per.capita.efficiency3e,dormant.avg.per.capita.dispersal,dormant.avg.per.capita.rpf,dormant.avg.per.capita.mf,dormant.avg.per.capita.size,percent.dormant,inflowing.res.rich,total.res,efficiency1,efficiency2,efficiency3,growth,maint,mf,rpf,dispersal,active.efficiency1,active.efficiency2,active.efficiency3,active.growth,active.maint,active.mf,active.rpf,active.dispersal,dormant.efficiency1,dormant.efficiency2,dormant.efficiency3,dormant.growth,dormant.maint,dormant.mf,dormant.rpf,dormant.dispersal,avg.age,avg.active.age,avg.dormant.age,var.age,active.repro.p,repro.p,dormant.repro.p,h1,h.var,u1,u.var
0,'#199B88',1697406516.8788047,490,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,3215,21,3194,3,0,0.0,0,150,0.2326,21.433333333333334,1515.4455555555555,218,0.6108307090566708,nan,0.14464949749670722,0.015896728259158627,0.0003340670724082303,0.047399084728880755,0.05423325574536324,0.34504616258115484,0.0,nan,0.0,0.013061908952272815,0.003334288849226928,0.005928657673142706,2.0705280627164617,13,0.7538,1.6153846153846154,0.8520710059171599,4,0.40457439555170716,nan,0.03317567523882844,0.009458463135351336,0.021119768441857527,0.0430407025069771,0.07470622853019286,0.24858276643990931,0.0,nan,0.0,0.004841289833273219,0.004795267010448067,0.015016589987775445,0.677582885635892,150,0.2323,21.293333333333333,1498.767288888889,216,0.6114111321886849,nan,0.14538241868249788,0.01593905874369211,0.0001974046651576243,0.04742774034148564,0.05409864947470531,0.3456803927999921,0.0,nan,0.0,0.013115958107407127,0.003324683169394227,0.005868906083096593,2.0796864373935726,0.9934681181959565,10,0,0.04287507532673186,0.07037027690969136,0.29289682539682543,0.05342061653532645,0.0033029367373568646,0.02105199758285845,0.005025191190752359,0.057109207491623126,0.039237527978180836,0.06330160481959678,0.2454081632653061,0.009759576384334582,0.03156993121575524,0.00880783466140522,0.00481104156441312,0.0060684929290879645,0.04287507532673186,0.07037027690969136,0.29289682539682543,0.05342061653532645,0.0008531305492290042,0.02105199758285845,0.005025191190752359,0.057109207491623126,443.6494556765163,202.0,445.2382592360676,12372.727196437769,0.17098700129847377,0.22193246014942816,0.22226741776867365,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,500,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,3137,29,3108,5,0,0.0,0,147,0.2339,21.34013605442177,1491.4489333148224,215,0.6107791986726977,0.020202020202020204,0.14251702215754422,0.015822766917775923,0.0002688090243711169,0.04743171404274469,0.05418324948429517,0.34575737106020815,0.0,nan,0.0,0.013031027177773475,0.003309551404908733,0.0059026323452705445,2.0676246528202697,11,0.7281,2.6363636363636362,2.59504132231405,6,0.2897988084661888,1.3333333333333333,0.40059432455091915,0.00780640991796534,0.008234267647202427,0.040070049546785176,0.048318338857769434,0.255719759168035,0.0,nan,0.0,0.008804158201565725,0.003369289418006104,0.006561876866863484,0.8018469313220646,147,0.2342,21.142857142857142,1461.7142857142858,215,0.6113652177874601,0.020202020202020204,0.14010896496018002,0.015897565615650606,0.00019448524700235625,0.04750040396243028,0.05423797355384769,0.3465974903474904,0.0,nan,0.0,0.013070467074913123,0.0033089940038856227,0.00589648109329944,2.0794353201058065,0.9907554988842844,10,0,0.04246239208763175,0.06903743668007802,0.29289682539682543,0.05250588249802464,0.001431615664021985,0.021254235405049105,0.004988138798627123,0.05524457314598676,0.042576916111704326,0.043018253383099635,0.30987103174603176,0.009041502504330426,0.009719112037889166,0.008752506733042124,0.003310072553390503,0.007680834132184996,0.04246239208763175,0.06903743668007802,0.29289682539682543,0.05250588249802464,0.0008114628741407674,0.021254235405049105,0.004988138798627123,0.05524457314598676,450.0627988524068,108.34482758620689,453.251287001287,13837.326308137099,0.2215272368360473,0.22054757069144937,0.2205384296624296,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,510,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,3044,22,3022,6,0,0.0,0,145,0.2341,20.99310344827586,1441.772366230678,213,0.6136480697213,0.0136986301369863,0.13955493390642082,0.015875157954569605,0.00032424049540168235,0.04734333402856418,0.053881069416163975,0.34480476816219263,0.0,nan,0.0,0.013164475376798788,0.003264891830071702,0.005857794776499058,2.043445333160725,13,0.7446,1.6923076923076923,0.982248520710059,4,0.3449065012408348,1.0,0.5061935826464606,0.008446963334524075,0.018779637690773267,0.04429913236788229,0.06136445453665455,0.2500541125541126,0.0,nan,0.0,0.004783620795102057,0.0040821859443229596,0.018864389512779706,3.356152380098395,144,0.2358,20.98611111111111,1427.0275848765432,212,0.6117761741463434,0.020618556701030927,0.13688582395530208,0.01592923481811725,0.00018988618094166416,0.04736549565547847,0.05382659076869514,0.34549454791843937,0.0,nan,0.0,0.013225487554428612,0.003258941972191646,0.005763107455453997,2.033888895360385,0.992772667542707,10,0,0.042350232604320255,0.0682487463547385,0.29289682539682543,0.05304895529527275,0.003187112027617917,0.019996871234495013,0.004872980801221301,0.055972192577400916,0.04424106054722781,0.055832134011435816,0.3209821428571428,0.009090749791268166,0.029776965248718215,0.026852163040632423,0.003881327606428433,0.005378515510115197,0.042598764941332794,0.0686990781063022,0.29289682539682543,0.05338937393160255,0.0007866391673796959,0.018313298640628375,0.00489735278045993,0.05635145604963335,458.18002628120894,253.72727272727272,459.66843150231637,14673.615422338338,0.22572422373880394,0.21936880240783707,0.21932253527703582,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,520,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2970,19,2951,7,0,0.0,0,144,0.2333,20.625,1397.9288194444443,209,0.6150645710445799,0.006920415224913495,0.13574523493611626,0.015993418093120024,0.0002333871474236293,0.04714382890602295,0.05360791535701305,0.34373269734380846,0.0,nan,0.0,0.013101611785472827,0.003233682798956697,0.006577276731883519,2.0038470556320362,8,0.5437,2.375,4.734375,8,0.5259636116087268,1.0476190476190477,0.033145048863100504,0.006444794666889559,0.007231530236666335,0.022630587856818696,0.019770100604434522,0.17556390977443606,0.0,nan,0.0,0.0031466975829448946,0.002122134251260444,0.11388829465008503,0.23937074542194148,144,0.2326,20.493055555555557,1385.5277295524693,209,0.6142006014558306,0.013888888888888888,0.1364058257647802,0.01605489686136753,0.00018832963515808828,0.047301657296377024,0.053825779972498995,0.34481545131324864,0.0,nan,0.0,0.013165706455024856,0.0032408394991960154,0.005886355233935087,2.0152076282833384,0.9936026936026936,10,0,0.042259158921187666,0.0680934799062468,0.29289682539682543,0.05338779172026411,0.0010873769465288255,0.02007680076706644,0.004886859318436688,0.054697363277473,0.034236273973064335,0.02682148522142974,0.31357142857142856,0.007352319737778338,0.006307897879200322,0.037832211672200224,0.0026271398240038965,0.004269045303893342,0.042259158921187666,0.0680934799062468,0.29289682539682543,0.05338779172026411,0.0007973480058248535,0.02007680076706644,0.004886859318436688,0.054697363277473,465.07878787878786,109.10526315789474,467.370721789224,16048.873253749616,0.14061045257044089,0.2185308332382789,0.2190325232527448,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,530,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2880,9,2871,1,0,0.0,0,143,0.2316,20.13986013986014,1345.37904053988,206,0.6134007644699089,0.006968641114982578,0.13663358958070948,0.01595335713908981,0.00022935229583426734,0.04724461309562774,0.053757455741711584,0.3447792658730159,0.0,nan,0.0,0.013244275905566639,0.0032069261472256133,0.005846868578929967,1.9807066287759025,4,0.75,2.25,1.6875,4,0.10894072345209399,1.6666666666666667,0.039958860203150884,0.00727610615374153,0.013682355352577167,0.03956532572707225,0.06152151148036168,0.19444444444444442,0.0,nan,0.0,0.0028467877987040056,0.005184493537606815,0.0055076980039068845,0.3138532862701235,143,0.2318,20.076923076923077,1335.5814954276495,205,0.6124413832702145,0.006968641114982578,0.13693664515869555,0.015980558552836987,0.0001871798724588977,0.04726868609678309,0.053733117008988536,0.3452505349057073,0.0,nan,0.0,0.013276869912171226,0.003200726876409371,0.005847931809572673,1.9859318743636947,0.996875,10,0,0.04244475037108727,0.06847627991328427,0.29289682539682543,0.050834695958636406,0.0010585874306271819,0.02019415452994887,0.004910231805423859,0.055069118241418476,0.04888067218084019,0.08490098986690174,0.26041666666666663,0.00654978381464,0.010257174893460685,0.006170274254055239,0.0050175984292175286,0.004949882078244515,0.04244475037108727,0.06847627991328427,0.29289682539682543,0.050834695958636406,0.0008012842848136574,0.02019415452994887,0.004910231805423859,0.055069118241418476,474.96666666666664,81.0,476.20167189132707,16190.21,0.16024806360400132,0.21892526138567703,0.21910920244455376,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,540,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2809,11,2798,0,0,0.0,0,142,0.2294,19.781690140845072,1314.6917774251142,205,0.614650767544707,0.007017543859649123,0.13718927881413992,0.015952606772652065,0.00025263515576155846,0.04729930636480266,0.053558328466848104,0.3462522673718829,0.0,nan,0.0,0.013230585389785965,0.003166724622599379,0.005683990972519773,1.9907351330173344,7,0.8231,1.5714285714285714,0.5306122448979591,3,0.30172636256845775,1.2727272727272727,0.014806620188460346,0.008994670716305796,0.016885052656360464,0.05386775438241729,0.08887175979374572,0.30454545454545456,0.0,nan,0.0,0.006359245554633711,0.003543048571033873,0.009395779633640354,2.2306438074777035,142,0.2297,19.704225352112676,1302.1519539773856,202,0.6134088817462484,0.007017543859649123,0.137670411496371,0.015979961060221693,0.00018724680961910384,0.04727348330254614,0.053419497964848156,0.3464162326832091,0.0,nan,0.0,0.013257599234741888,0.0031652451503217595,0.005669398522458184,1.9897919609590557,0.9960840156639373,10,0,0.04247057720767698,0.06867843804506754,0.2928968253968254,0.050740183989984367,0.001969441304736584,0.020232478584261287,0.004928164679997562,0.05543267236952285,0.050730508936944634,0.07833079637645686,0.2625,0.011092680793038103,0.025636796776044784,0.012852477430528664,0.0033104255397151763,0.0057560915334329,0.04247057720767698,0.06867843804506754,0.2928968253968254,0.050740183989984367,0.0008027406829115316,0.020232478584261287,0.004928164679997562,0.05543267236952285,483.96368814524743,322.72727272727275,484.5975696926376,16721.477499533932,0.06723904396707303,0.21758189084647114,0.21817294564120784,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,550,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2723,22,2701,4,0,0.0,0,139,0.2274,19.58992805755396,1303.9541431602916,209,0.6193710691430978,0.021352313167259787,0.1374710327082306,0.01591181858017823,0.0002487212544007494,0.04761640307107372,0.05373516258273155,0.34976479023486,0.0,nan,0.0,0.013294412836739242,0.003123399411990926,0.005508151770443077,1.9534857250170803,10,0.4102,2.2,6.960000000000001,10,0.5807811819918275,1.2941176470588236,0.05751031262539222,0.015745184080678265,0.008436517817264929,0.048674168487661776,0.08711956499993509,0.3111471861471861,0.0,nan,0.0,0.010626684678957946,0.0032095053039025365,0.004607296701174712,0.37692587788899873,139,0.2295,19.431654676258994,1268.000724600176,199,0.6142139404724204,0.021352313167259787,0.13812232328276686,0.015913175840077898,0.00018203057525117074,0.047607787432730544,0.05346324223723785,0.35007933569577404,0.0,nan,0.0,0.01331614183321136,0.003122698068184168,0.005515489353384174,1.966327012183618,0.991920675725303,10,0,0.04235598900424223,0.06816763499218542,0.2928968253968254,0.051688678419757134,0.0017914736643318615,0.017951162248788267,0.004971078857725574,0.0542322667634987,0.036166323347361654,0.052905771667857135,0.20575396825396827,0.031789314078515436,0.016670466928630973,0.008150858226189456,0.0034514754186019945,0.010252498058105762,0.04235598900424223,0.06816763499218542,0.2928968253968254,0.051688678419757134,0.0007210424942384,0.017951162248788267,0.004971078857725574,0.0542322667634987,492.54792508262943,223.0909090909091,494.7426878933728,17574.967497530928,0.13911978582933135,0.2182635537366615,0.21890819012835394,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,560,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2652,16,2636,2,0,0.0,0,136,0.2294,19.5,1277.5294117647059,209,0.6224056287938328,0.02181818181818182,0.13744179895181383,0.01584249231177823,0.00019008737207620584,0.04783669727043115,0.0539912546257595,0.3515896957073428,0.0,nan,0.0,0.01343675577160819,0.0031153160306124023,0.005340509576678045,1.9457220283458483,8,0.5,2.0,4.0,7,0.4973246408079494,1.1111111111111112,0.012208509162648469,0.005680740250800178,0.0024498011921993672,0.05420718223424629,0.08352034234923232,0.38350694444444444,0.0,nan,0.0,0.007199001538330468,0.0025643159128907475,0.014628634671661015,0.18442491535983507,136,0.2305,19.38235294117647,1253.9273356401386,202,0.6190892874933933,0.02181818181818182,0.1382019403162397,0.015904172142193883,0.00017637135495861457,0.047798029683397365,0.05381201888843948,0.3513959643037792,0.0,nan,0.0,0.013474617709291214,0.0031186604926319575,0.005284132489606829,1.9564127543730778,0.9939668174962293,10,0,0.04245511927213767,0.06814512033412451,0.2928968253968254,0.052426647631336434,0.0007725575691365024,0.014684136667295879,0.0050258979756019435,0.05437617331527581,0.04734350425872497,0.04740698432803629,0.3393518518518519,0.009652163030471558,0.0035689098298330073,0.01312378450046211,0.002423172925220001,0.007368972430107119,0.04245511927213767,0.06814512033412451,0.2928968253968254,0.052426647631336434,0.0006080662596837667,0.014684136667295879,0.0050258979756019435,0.05437617331527581,500.9294871794872,174.4375,502.91122913505313,18515.123610144252,0.1036107430271453,0.21679600095925378,0.21748301314700558,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,570,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2581,6,2575,0,0,0.0,0,134,0.2288,19.261194029850746,1250.1332702160837,202,0.6207891209820147,0.014814814814814815,0.13695368669196414,0.015837977018163137,0.0001812959704685575,0.04773877138686246,0.05342763526788857,0.3522252049470182,0.0,nan,0.0,0.013518614323784215,0.0030750669940095106,0.00527602180507681,1.9474586295137701,3,0.8571,2.0,0.6666666666666666,3,0.0,1.6363636363636365,0.025409434734854835,0.00952921838010059,0.0036269417839550917,0.032037070134477846,0.039399369000976514,0.1708333333333333,0.0,nan,0.0,0.002953745123549156,0.0019913674424913885,0.021373574278310114,0.2096471107106601,134,0.2291,19.21641791044776,1242.572566273112,202,0.6206186853390055,0.014814814814814815,0.13721359562856322,0.015852677038290665,0.00017326728119441411,0.04777535787521753,0.05346032249025806,0.3526478656187394,0.0,nan,0.0,0.01354323149473622,0.0030775921191780967,0.005238512944945004,1.9515078990721464,0.997675319643549,10,0,0.04281119725866575,0.06887703921997175,0.2928968253968254,0.05297833413748657,0.0006869792060413166,0.014870897909358811,0.0046859048282486045,0.05489375933357814,0.029740711148460313,0.034391751375197246,0.19166666666666665,0.009700601670208956,0.0046036561487973115,0.02162887709962107,0.002289691479270779,0.003230200297369772,0.04281119725866575,0.06887703921997175,0.2928968253968254,0.05297833413748657,0.0005992924088154361,0.014870897909358811,0.0046859048282486045,0.05489375933357814,511.62882603642,190.16666666666666,512.3778640776699,18086.218680876747,0.10566412261435748,0.21678523928288765,0.21704416227318327,20.768853061284087,0,1.448381691804931e-05,0
0,'#199B88',1697406516.8788047,580,1,1,3,1,1,1,1,1000,1.448381691804931e-05,20.768853061284087,2505,11,2494,4,0,0.0,0,133,0.2276,18.834586466165412,1204.138051896659,199,0.6229586977723733,0.00749063670411985,0.13469650558689014,0.01545206397105562,0.00020046744791935503,0.04766961171133965,0.0533001591860017,0.35255821689953426,0.0,nan,0.0,0.01353448761910662,0.0030485929408520748,0.0052694981014429635,1.9180917778986428,6,0.6111,1.8333333333333333,2.1388888888888893,5,0.4597797905583314,1.5555555555555556,0.01762040141182679,0.00786153055575804,0.007439652791607147,0.028525633100620316,0.031130026847915413,0.1237012987012987,0.0,nan,0.0,0.004286781637693163,0.003320140931614283,0.002859595953922742,0.2409080208824122,133,0.2285,18.75187969924812,1186.9985866922946,199,0.6222317154111303,0.00749063670411985,0.13521287974323568,0.015485542666953081,0.00016853840269859892,0.04775404786399318,0.05339794244811835,0.35356760988276625,0.0,nan,0.0,0.013575275416137716,0.0030473952552472696,0.005280127180682226,1.9254891400987946,0.9956087824351297,10,0,0.042967108835519796,0.06924837097832419,0.2928968253968254,0.05333048669237086,0.0010633948504190909,0.014811118449025811,0.004616573997997718,0.05529122172769987,0.024319762689770583,0.02600786068839994,0.12261904761904763,0.005454797160338706,0.011271685768122756,0.0039048224228092933,0.0044323517823833545,0.004400550057118048,0.042967108835519796,0.06924837097832419,0.2928968253968254,0.05333048669237086,0.0006028704481166699,0.014811118449025811,0.004616573997997718,0.05529122172769987,519.6303393213573,182.0909090909091,521.1190858059342,19116.964348986658,0.1116113191918525,0.21710134758018607,0.21756662035976576,20.768853061284087,0,1.448381691804931e-05,0
